@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,LOCATION,SUBJECT,MEASURE,FREQUENCY,Country,Subject,Measure,Frequency
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1977-Q3,1977-07-01,3.12337380710164,3.12337380710164,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1977-Q4,1977-10-01,3.08309034869218,3.08309034869218,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1978-Q1,1978-01-01,3.01851245932055,3.01851245932055,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1978-Q2,1978-04-01,3.01297703968129,3.01297703968129,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1978-Q3,1978-07-01,2.94416149764266,2.94416149764266,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1978-Q4,1978-10-01,2.86162892026043,2.86162892026043,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1979-Q1,1979-01-01,2.77891671676762,2.77891671676762,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1979-Q2,1979-04-01,2.61587164247647,2.61587164247647,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1979-Q3,1979-07-01,2.52527401887681,2.52527401887681,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1979-Q4,1979-10-01,2.42447082440099,2.42447082440099,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1980-Q1,1980-01-01,2.43891656707484,2.43891656707484,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1980-Q2,1980-04-01,2.4746698352798,2.4746698352798,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1980-Q3,1980-07-01,2.63843689994395,2.63843689994395,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1980-Q4,1980-10-01,2.83215846130809,2.83215846130809,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1981-Q1,1981-01-01,3.13414802543669,3.13414802543669,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1981-Q2,1981-04-01,3.47175551628057,3.47175551628057,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1981-Q3,1981-07-01,3.88218927103709,3.88218927103709,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1981-Q4,1981-10-01,4.32183693167506,4.32183693167506,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1982-Q1,1982-01-01,4.7319098466274,4.7319098466274,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1982-Q2,1982-04-01,5.11639793455536,5.11639793455536,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1982-Q3,1982-07-01,5.48533599674087,5.48533599674087,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1982-Q4,1982-10-01,5.99654366217518,5.99654366217518,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1983-Q1,1983-01-01,6.31021812287511,6.31021812287511,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1983-Q2,1983-04-01,6.64325158892034,6.64325158892034,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1983-Q3,1983-07-01,6.70538790076794,6.70538790076794,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1983-Q4,1983-10-01,6.64857337678437,6.64857337678437,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1984-Q1,1984-01-01,6.55732115475161,6.55732115475161,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1984-Q2,1984-04-01,6.5674797222385,6.5674797222385,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1984-Q3,1984-07-01,6.60595124671594,6.60595124671594,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1984-Q4,1984-10-01,6.60783567521627,6.60783567521627,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1985-Q1,1985-01-01,6.63632212533484,6.63632212533484,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1985-Q2,1985-04-01,6.68543343029023,6.68543343029023,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1985-Q3,1985-07-01,6.64023768443695,6.64023768443695,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1985-Q4,1985-10-01,6.62629590372654,6.62629590372654,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1986-Q1,1986-01-01,6.55262359667634,6.55262359667634,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,DEU.LRUNTTTT.STSA.Q,"Germany – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1986-Q2,1986-04-01,6.43252316013354,6.43252316013354,DEU,LRUNTTTT,STSA,Q,Germany,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
